date,channel,campaign_id,campaign_name,objective,ad_set_id,ad_set_name,impressions,clicks,spend,conversions,conversion_value,cpc,currency
2024-01-03,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,63.89,0,0.0,0.0,USD
2024-01-03,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,127.37,0,0.0,0.0,USD
2024-01-04,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,81.92,0,0.0,0.0,USD
2024-01-04,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,81.92,0,0.0,0.0,USD
2024-01-04,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,2,0,52.58,0,0.0,0.0,USD
2024-01-04,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,2,0,52.58,0,0.0,0.0,USD
2024-01-04,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,151.82,0,0.0,0.0,USD
2024-01-05,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,97.27,0,0.0,0.0,USD
2024-01-05,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,97.27,0,0.0,0.0,USD
2024-01-05,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,62.15,0,0.0,0.0,USD
2024-01-05,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,62.15,0,0.0,0.0,USD
2024-01-05,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,157.33,0,0.0,0.0,USD
2024-01-06,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,106.2,0,0.0,0.0,USD
2024-01-06,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,106.2,0,0.0,0.0,USD
2024-01-06,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,62.13,0,0.0,0.0,USD
2024-01-06,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,62.13,0,0.0,0.0,USD
2024-01-06,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,169.21,0,0.0,0.0,USD
2024-01-07,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,94.24,0,0.0,0.0,USD
2024-01-07,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,94.24,0,0.0,0.0,USD
2024-01-07,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,74.41,0,0.0,0.0,USD
2024-01-07,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,74.41,0,0.0,0.0,USD
2024-01-07,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,180.88,0,0.0,0.0,USD
2024-01-08,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,72.49,0,0.0,0.0,USD
2024-01-08,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,72.49,0,0.0,0.0,USD
2024-01-08,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,62.36,0,0.0,0.0,USD
2024-01-08,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,62.36,0,0.0,0.0,USD
2024-01-08,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,121.43,0,0.0,0.0,USD
2024-01-09,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,77.47,0,0.0,0.0,USD
2024-01-09,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,77.47,0,0.0,0.0,USD
2024-01-09,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,57.53,0,0.0,0.0,USD
2024-01-09,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,57.53,0,0.0,0.0,USD
2024-01-09,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,118.55,0,0.0,0.0,USD
2024-01-10,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,3,0,71.77,0,0.0,0.0,USD
2024-01-10,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,3,0,71.77,0,0.0,0.0,USD
2024-01-10,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,67.19,0,0.0,0.0,USD
2024-01-10,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,67.19,0,0.0,0.0,USD
2024-01-10,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,128.16,0,0.0,0.0,USD
2024-01-11,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,70.88,0,0.0,0.0,USD
2024-01-11,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,70.88,0,0.0,0.0,USD
2024-01-11,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,62.19,0,0.0,0.0,USD
2024-01-11,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,62.19,0,0.0,0.0,USD
2024-01-11,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,8,0,157.91,0,0.0,0.0,USD
2024-01-12,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,90.57,0,0.0,0.0,USD
2024-01-12,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,90.57,0,0.0,0.0,USD
2024-01-12,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,63.43,0,0.0,0.0,USD
2024-01-12,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,63.43,0,0.0,0.0,USD
2024-01-12,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,133.15,0,0.0,0.0,USD
2024-01-13,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,92.54,0,0.0,0.0,USD
2024-01-13,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,92.54,0,0.0,0.0,USD
2024-01-13,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,67.71,0,0.0,0.0,USD
2024-01-13,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,67.71,0,0.0,0.0,USD
2024-01-13,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,174.02,0,0.0,0.0,USD
2024-01-14,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,100.29,0,0.0,0.0,USD
2024-01-14,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,100.29,0,0.0,0.0,USD
2024-01-14,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,77.08,0,0.0,0.0,USD
2024-01-14,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,77.08,0,0.0,0.0,USD
2024-01-14,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,10,0,187.75,0,0.0,0.0,USD
2024-01-15,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,85.03,0,0.0,0.0,USD
2024-01-15,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,85.03,0,0.0,0.0,USD
2024-01-15,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,57.56,0,0.0,0.0,USD
2024-01-15,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,57.56,0,0.0,0.0,USD
2024-01-15,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,140.5,0,0.0,0.0,USD
2024-01-16,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,71.78,0,0.0,0.0,USD
2024-01-16,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,71.78,0,0.0,0.0,USD
2024-01-16,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,58.19,0,0.0,0.0,USD
2024-01-16,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,58.19,0,0.0,0.0,USD
2024-01-16,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,127.35,0,0.0,0.0,USD
2024-01-17,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,90.73,0,0.0,0.0,USD
2024-01-17,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,90.73,0,0.0,0.0,USD
2024-01-17,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,67.49,0,0.0,0.0,USD
2024-01-17,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,67.49,0,0.0,0.0,USD
2024-01-17,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,130.97,0,0.0,0.0,USD
2024-01-18,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,74.43,0,0.0,0.0,USD
2024-01-18,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,74.43,0,0.0,0.0,USD
2024-01-18,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,67.89,0,0.0,0.0,USD
2024-01-18,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,67.89,0,0.0,0.0,USD
2024-01-18,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,152.33,0,0.0,0.0,USD
2024-01-19,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,85.15,0,0.0,0.0,USD
2024-01-19,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,85.15,0,0.0,0.0,USD
2024-01-19,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,77.65,0,0.0,0.0,USD
2024-01-19,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,77.65,0,0.0,0.0,USD
2024-01-19,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,163.09,0,0.0,0.0,USD
2024-01-20,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,91.19,0,0.0,0.0,USD
2024-01-20,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,91.19,0,0.0,0.0,USD
2024-01-20,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,84.57,0,0.0,0.0,USD
2024-01-20,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,84.57,0,0.0,0.0,USD
2024-01-20,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,11,0,190.95,0,0.0,0.0,USD
2024-01-21,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,6,0,108.52,0,0.0,0.0,USD
2024-01-21,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,6,0,108.52,0,0.0,0.0,USD
2024-01-21,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,70.62,0,0.0,0.0,USD
2024-01-21,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,70.62,0,0.0,0.0,USD
2024-01-21,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,165.93,0,0.0,0.0,USD
2024-01-22,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,69.37,0,0.0,0.0,USD
2024-01-22,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,69.37,0,0.0,0.0,USD
2024-01-22,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,63.98,0,0.0,0.0,USD
2024-01-22,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,63.98,0,0.0,0.0,USD
2024-01-22,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,150.23,0,0.0,0.0,USD
2024-01-23,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,3,0,75.68,0,0.0,0.0,USD
2024-01-23,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,3,0,75.68,0,0.0,0.0,USD
2024-01-23,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,62.52,0,0.0,0.0,USD
2024-01-23,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,62.52,0,0.0,0.0,USD
2024-01-23,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,136.73,0,0.0,0.0,USD
2024-01-24,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,92.4,0,0.0,0.0,USD
2024-01-24,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,92.4,0,0.0,0.0,USD
2024-01-24,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,55.33,0,0.0,0.0,USD
2024-01-24,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,55.33,0,0.0,0.0,USD
2024-01-24,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,139.95,0,0.0,0.0,USD
2024-01-25,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,81.75,0,0.0,0.0,USD
2024-01-25,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,81.75,0,0.0,0.0,USD
2024-01-25,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,55.26,0,0.0,0.0,USD
2024-01-25,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,55.26,0,0.0,0.0,USD
2024-01-25,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,151.18,0,0.0,0.0,USD
2024-01-26,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,89.84,0,0.0,0.0,USD
2024-01-26,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,89.84,0,0.0,0.0,USD
2024-01-26,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,61.69,0,0.0,0.0,USD
2024-01-26,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,61.69,0,0.0,0.0,USD
2024-01-26,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,143.17,0,0.0,0.0,USD
2024-01-27,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,6,0,99.82,0,0.0,0.0,USD
2024-01-27,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,6,0,99.82,0,0.0,0.0,USD
2024-01-27,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,76.49,0,0.0,0.0,USD
2024-01-27,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,76.49,0,0.0,0.0,USD
2024-01-27,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,8,0,162.57,0,0.0,0.0,USD
2024-01-28,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,6,0,119.11,0,0.0,0.0,USD
2024-01-28,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,6,0,119.11,0,0.0,0.0,USD
2024-01-28,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,81.77,0,0.0,0.0,USD
2024-01-28,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,81.77,0,0.0,0.0,USD
2024-01-28,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,158.47,0,0.0,0.0,USD
2024-01-29,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,74.52,0,0.0,0.0,USD
2024-01-29,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,74.52,0,0.0,0.0,USD
2024-01-29,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,50.89,0,0.0,0.0,USD
2024-01-29,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,50.89,0,0.0,0.0,USD
2024-01-29,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,146.87,0,0.0,0.0,USD
2024-01-30,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,89.6,0,0.0,0.0,USD
2024-01-30,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,89.6,0,0.0,0.0,USD
2024-01-30,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,2,0,52.51,0,0.0,0.0,USD
2024-01-30,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,2,0,52.51,0,0.0,0.0,USD
2024-01-30,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,8,0,143.91,0,0.0,0.0,USD
2024-01-31,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,91.37,0,0.0,0.0,USD
2024-01-31,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,91.37,0,0.0,0.0,USD
2024-01-31,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,3,0,56.13,0,0.0,0.0,USD
2024-01-31,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,3,0,56.13,0,0.0,0.0,USD
2024-01-31,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,131.48,0,0.0,0.0,USD
2024-02-01,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,96.71,0,0.0,0.0,USD
2024-02-01,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,96.71,0,0.0,0.0,USD
2024-02-01,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,72.45,0,0.0,0.0,USD
2024-02-01,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,72.45,0,0.0,0.0,USD
2024-02-01,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,8,0,163.25,0,0.0,0.0,USD
2024-02-02,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,91.96,0,0.0,0.0,USD
2024-02-02,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,91.96,0,0.0,0.0,USD
2024-02-02,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,70.49,0,0.0,0.0,USD
2024-02-02,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,70.49,0,0.0,0.0,USD
2024-02-02,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,8,0,153.69,0,0.0,0.0,USD
2024-02-03,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,97.93,0,0.0,0.0,USD
2024-02-03,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,97.93,0,0.0,0.0,USD
2024-02-03,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,83.71,0,0.0,0.0,USD
2024-02-03,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,83.71,0,0.0,0.0,USD
2024-02-03,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,9,0,193.49,0,0.0,0.0,USD
2024-02-04,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,5,0,101.4,0,0.0,0.0,USD
2024-02-04,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,5,0,101.4,0,0.0,0.0,USD
2024-02-04,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,74.07,0,0.0,0.0,USD
2024-02-04,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,74.07,0,0.0,0.0,USD
2024-02-04,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,12,0,209.6,0,0.0,0.0,USD
2024-02-05,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,77.2,0,0.0,0.0,USD
2024-02-05,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,77.2,0,0.0,0.0,USD
2024-02-05,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,66.13,0,0.0,0.0,USD
2024-02-05,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,4,0,66.13,0,0.0,0.0,USD
2024-02-05,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,6,0,121.76,0,0.0,0.0,USD
2024-02-06,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,79.51,0,0.0,0.0,USD
2024-02-06,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,79.51,0,0.0,0.0,USD
2024-02-06,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,2,0,55.02,0,0.0,0.0,USD
2024-02-06,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T004,Trending Audio Boost,2,0,55.02,0,0.0,0.0,USD
2024-02-06,tiktok,TKTK_003,Conversion — Product Catalog,conversion,AS_T005,Dynamic Product Ads,7,0,139.22,0,0.0,0.0,USD
2024-02-07,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T001,Gen Z Interest Clusters,4,0,91.36,0,0.0,0.0,USD
2024-02-07,tiktok,TKTK_001,Top-of-Funnel Video Views,awareness,AS_T002,Lookalike — Email List,4,0,91.36,0,0.0,0.0,USD
2024-02-07,tiktok,TKTK_002,Spark Ads — UGC Content,traffic,AS_T003,Creator Whitelist,4,0,66.8,0,0.0,0.0,USD
